indexList,ID,Occ_CY,Occ_PY,Occ_Chg,ADR_CY,ADR_PY,ADR_Chg,RevPAR_CY,RevPAR_PY,RevPAR_Chg,Day,Month,Year,UOM,Date
1236,Lahaina/Kā‘anapali/Kapalua,0.769830679,0.780945873,-0.011115194,337.7593972,333.4470202,0.01293272,260.02,260.4,-0.001459293,1,5,2019,YTD,5/1/2019
1237,Other Maui County,0.800548658,0.79791434,0.002634319,483.0478918,486.4710095,-0.007036632,386.7,388.16,-0.003761336,1,5,2019,YTD,5/1/2019
1238,Maui County Luxury,0.821543079,0.800104288,0.02143879,660.0224312,676.4280882,-0.024253365,542.24,541.21,0.001903143,1,5,2019,YTD,5/1/2019
1239,Maui County Upper Upscale & Upscale,0.779433498,0.792170747,-0.012737249,322.1499644,314.5337394,0.024214334,251.09,249.16,0.007746027,1,5,2019,YTD,5/1/2019
1240,Island of Hawai‘i,0.766759153,0.81822795,-0.051468797,270.9627979,273.8719127,-0.010622173,207.76,224.09,-0.072872507,1,5,2019,YTD,5/1/2019
1241,Kohala Coast,0.771077263,0.769323932,0.00175333,382.1920767,394.7768302,-0.031878146,294.7,303.71,-0.029666458,1,5,2019,YTD,5/1/2019
1242,Kaua‘i,0.736237384,0.818956042,-0.082718658,290.4408927,292.2124881,-0.006062696,213.83,239.31,-0.106472776,1,5,2019,YTD,5/1/2019
1243,State of Hawai‘i,0.841250424,0.825197214,0.016053211,280.4268972,274.4286027,0.021857395,235.91,226.46,0.041729224,30,6,2019,MTD,6/30/2019
1244,Luxury Class,0.808782705,0.743119557,0.065663148,547.7197222,539.8840831,0.014513558,442.99,401.2,0.104162512,30,6,2019,MTD,6/30/2019
1245,Upper Upscale Class,0.866355473,0.864634762,0.00172071,284.3811872,278.2885195,0.021893349,246.38,240.62,0.02393816,30,6,2019,MTD,6/30/2019
1246,Upscale Class,0.799638084,0.785601035,0.014037048,203.1625645,202.7124265,0.002220574,162.46,159.25,0.020156986,30,6,2019,MTD,6/30/2019
1247,Upper Midscale Class,0.880455245,0.85895627,0.021498975,166.6916258,166.6454227,0.000277254,146.76,143.14,0.025289926,30,6,2019,MTD,6/30/2019
1248,Midscale & Economy Class,0.817631235,0.835961878,-0.018330643,174.1986614,175.9674901,-0.01005202,142.43,147.1,-0.031747111,30,6,2019,MTD,6/30/2019
1249,O‘ahu ,0.879067088,0.878870627,0.000196461,242.7568416,240.6312563,0.008833371,213.4,211.48,0.009078873,30,6,2019,MTD,6/30/2019
1250,Waikīkī ,0.881613914,0.883362361,-0.001748447,237.1861236,236.4077325,0.003292579,209.11,208.83,0.001340804,30,6,2019,MTD,6/30/2019
1251,Other O‘ahu ,0.863675709,0.851364093,0.012311616,277.1219071,267.4674146,0.036095958,239.34,227.71,0.051073734,30,6,2019,MTD,6/30/2019
1252,O‘ahu Luxury,0.796092196,0.726961313,0.069130883,478.263646,470.6850924,0.016101112,380.74,342.17,0.112721747,30,6,2019,MTD,6/30/2019
1253,O‘ahu Upper Upscale ,0.889219497,0.913711216,-0.024491719,268.2088602,266.5496118,0.006224914,238.5,243.55,-0.020734962,30,6,2019,MTD,6/30/2019
1254,O‘ahu Upscale,0.88242227,0.867925779,0.014496492,193.3261766,198.3104665,-0.025133771,170.6,172.12,-0.008831048,30,6,2019,MTD,6/30/2019
1255,O‘ahu Upper Midscale,0.887789352,0.867086652,0.0207027,163.2370054,163.3905601,-0.000939801,144.92,141.67,0.022940637,30,6,2019,MTD,6/30/2019
1256,O‘ahu Midscale & Economy,0.888213132,0.914513814,-0.026300682,142.5789452,150.417538,-0.052112226,126.64,137.56,-0.079383542,30,6,2019,MTD,6/30/2019
1257,Maui County,0.808535659,0.772635402,0.035900257,393.5775654,381.0632077,0.032840635,318.22,294.42,0.0808369,30,6,2019,MTD,6/30/2019
1258,Wailea,0.910650258,0.895685202,0.014965056,616.7125911,578.7004275,0.065685391,561.61,518.33,0.083498929,30,6,2019,MTD,6/30/2019
1259,Lahaina/Kā‘anapali/Kapalua,0.814877616,0.770935218,0.043942398,327.427301,323.9455716,0.010747884,266.81,249.74,0.068351085,30,6,2019,MTD,6/30/2019
1260,Other Maui County,0.800441185,0.77478686,0.025654325,479.530339,452.9820713,0.058607767,383.84,350.96,0.09368589,30,6,2019,MTD,6/30/2019
1261,Maui County Luxury,0.851292691,0.804887897,0.046404794,645.996688,639.6296668,0.009954231,549.93,514.83,0.068177845,30,6,2019,MTD,6/30/2019
1262,Maui County Upper Upscale & Upscale,0.809153884,0.774664339,0.034489545,313.1590304,297.5418939,0.052487185,253.39,230.5,0.099305857,30,6,2019,MTD,6/30/2019
1263,Island of Hawai‘i,0.786683274,0.709777523,0.07690575,249.7751661,236.2801869,0.057114307,196.49,167.71,0.171605748,30,6,2019,MTD,6/30/2019
1264,Kohala Coast,0.798277778,0.640856031,0.157421747,350.8948987,334.182056,0.050011191,280.11,214.16,0.307947329,30,6,2019,MTD,6/30/2019
1265,Kaua‘i,0.756504696,0.786261607,-0.029756911,279.3959154,290.6490138,-0.038717139,211.36,228.53,-0.075132368,30,6,2019,MTD,6/30/2019
1266,State of Hawai‘i,0.806664425,0.823068967,-0.016404542,279.9195313,277.4282808,0.0089798,225.8,228.34,-0.011123763,30,6,2019,YTD,6/30/2019
1267,Luxury Class,0.766022002,0.769340962,-0.00331896,560.4748516,564.3672824,-0.006896982,429.34,434.19,-0.011170225,30,6,2019,YTD,6/30/2019
1268,Upper Upscale Class,0.826565986,0.85398673,-0.027420744,280.2497871,274.1011419,0.022432031,231.64,234.08,-0.010423787,30,6,2019,YTD,6/30/2019
1269,Upscale Class,0.765619473,0.783457535,-0.017838062,209.133995,207.0023819,0.010297529,160.12,162.18,-0.012701936,30,6,2019,YTD,6/30/2019
1270,Upper Midscale Class,0.848226809,0.836962484,0.011264325,159.3667129,157.311609,0.013063905,135.18,131.66,0.026735531,30,6,2019,YTD,6/30/2019
1271,Midscale & Economy Class,0.819856636,0.855949768,-0.036093132,176.2742559,179.2711953,-0.01671735,144.52,153.45,-0.058194852,30,6,2019,YTD,6/30/2019
1272,O‘ahu ,0.832938311,0.844849665,-0.011911354,233.2187937,231.1476617,0.008960212,194.26,195.29,-0.005274208,30,6,2019,YTD,6/30/2019
1273,Waikīkī ,0.835438603,0.851172091,-0.015733488,228.3312295,226.3631658,0.008694275,190.76,192.67,-0.009913323,30,6,2019,YTD,6/30/2019
1274,Other O‘ahu ,0.817828152,0.806128972,0.01169918,263.3921227,262.0868118,0.004980452,215.41,211.28,0.01954752,30,6,2019,YTD,6/30/2019
1275,O‘ahu Luxury,0.711293485,0.702118029,0.009175456,483.3075449,487.4809641,-0.008561194,343.77,342.27,0.004382505,30,6,2019,YTD,6/30/2019
1276,O‘ahu Upper Upscale ,0.846277718,0.881098522,-0.034820804,257.0822724,253.8700068,0.012653191,217.56,223.68,-0.027360515,30,6,2019,YTD,6/30/2019
1277,O‘ahu Upscale,0.821916084,0.811067298,0.010848787,188.4611414,189.9914377,-0.008054554,154.9,154.1,0.005191434,30,6,2019,YTD,6/30/2019
1278,O‘ahu Upper Midscale,0.853330584,0.839780742,0.013549841,154.5210222,151.7029962,0.018575941,131.86,127.4,0.035007849,30,6,2019,YTD,6/30/2019
1279,O‘ahu Midscale & Economy,0.869368834,0.89289856,-0.023529727,134.923921,137.4680332,-0.018506937,117.3,122.75,-0.044399185,30,6,2019,YTD,6/30/2019
1280,Maui County,0.785874497,0.785817166,5.73E-05,401.724904,398.4261334,0.008279503,315.71,313.09,0.008368201,30,6,2019,YTD,6/30/2019
1281,Wailea,0.896593925,0.884494125,0.0120998,613.2572897,606.7148372,0.010783406,549.84,536.64,0.024597496,30,6,2019,YTD,6/30/2019
1282,Lahaina/Kā‘anapali/Kapalua,0.777296664,0.779286649,-0.001989985,335.9641847,331.8890715,0.01227854,261.14,258.64,0.009665945,30,6,2019,YTD,6/30/2019
1283,Other Maui County,0.796823229,0.794081056,0.002742173,483.6048537,481.0552238,0.005300077,385.35,382,0.008769634,30,6,2019,YTD,6/30/2019
1284,Maui County Luxury,0.819857706,0.800897152,0.018960554,661.0184937,670.298511,-0.013844604,541.94,536.84,0.009500037,30,6,2019,YTD,6/30/2019
1285,Maui County Upper Upscale & Upscale,0.784359529,0.789269132,-0.004909603,320.6126474,311.7695253,0.028364293,251.48,246.07,0.021985614,30,6,2019,YTD,6/30/2019
1286,Island of Hawai‘i,0.770061493,0.800252741,-0.030191248,267.3752343,268.3456693,-0.003616361,205.9,214.74,-0.041166061,30,6,2019,YTD,6/30/2019
1287,Kohala Coast,0.775585635,0.74803091,0.027554725,376.8529264,386.172466,-0.024133102,292.28,288.87,0.011804618,30,6,2019,YTD,6/30/2019
1288,Kaua‘i,0.740531984,0.814588709,-0.074056725,287.5215611,290.5012762,-0.01025715,212.92,236.64,-0.100236646,30,6,2019,YTD,6/30/2019
1289,State of Hawai‘i,0.851655882,0.841417276,0.010238606,304.7263132,293.1949126,0.039330152,259.52,246.7,0.051965951,1,7,2019,MTD,7/1/2019
1290,Luxury Class,0.838836537,0.784197535,0.054639003,602.9127972,581.1831295,0.037388676,505.75,455.76,0.109684922,1,7,2019,MTD,7/1/2019
1291,Upper Upscale Class,0.876600444,0.880449819,-0.003849375,308.1214891,295.894633,0.041321656,270.1,260.52,0.036772609,1,7,2019,MTD,7/1/2019
1292,Upscale Class,0.802538628,0.799489347,0.003049281,216.3795042,212.1340696,0.020012979,173.65,169.6,0.023879717,1,7,2019,MTD,7/1/2019
1293,Upper Midscale Class,0.873225019,0.86392946,0.009295559,176.2988853,175.3048934,0.005670075,153.95,151.45,0.016507098,1,7,2019,MTD,7/1/2019
1294,Midscale & Economy Class,0.842703816,0.832290791,0.010413025,183.3953609,182.6108366,0.004296155,154.55,151.99,0.016843213,1,7,2019,MTD,7/1/2019
1295,O‘ahu ,0.878594093,0.877858517,0.000735576,261.2958011,257.9580056,0.012939298,229.57,226.45,0.013777876,1,7,2019,MTD,7/1/2019
1296,Waikīkī ,0.876694619,0.877988328,-0.001293709,254.0134805,252.3959262,0.006408797,222.69,221.6,0.004918773,1,7,2019,MTD,7/1/2019
1297,Other O‘ahu ,0.890077261,0.877063342,0.013013919,304.6587324,292.0653823,0.043118257,271.17,256.16,0.05859619,1,7,2019,MTD,7/1/2019
1298,O‘ahu Luxury,0.82360534,0.75992489,0.06368045,529.3391669,523.011394,0.012098729,435.97,397.45,0.096917851,1,7,2019,MTD,7/1/2019
1299,O‘ahu Upper Upscale ,0.88660318,0.909880785,-0.023277605,285.9632343,283.8228348,0.007541323,253.54,258.24,-0.018200124,1,7,2019,MTD,7/1/2019
1300,O‘ahu Upscale,0.87690026,0.859962804,0.016937456,208.5124858,208.7599952,-0.001185617,182.84,179.53,0.01843703,1,7,2019,MTD,7/1/2019
1301,O‘ahu Upper Midscale,0.878645348,0.869763839,0.008881509,172.5328839,172.1166136,0.002418537,151.6,149.7,0.012692051,1,7,2019,MTD,7/1/2019
1302,O‘ahu Midscale & Economy,0.905934234,0.889214903,0.016719331,151.2270027,158.3388719,-0.044915497,137,140.8,-0.026988636,1,7,2019,MTD,7/1/2019
1303,Maui County,0.822414628,0.810503609,0.011911019,436.4091259,405.2032432,0.077012915,358.91,328.42,0.092838439,1,7,2019,MTD,7/1/2019
1304,Wailea,0.917281736,0.905798806,0.01148293,697.2097519,621.2634279,0.122244962,639.54,562.74,0.136475104,1,7,2019,MTD,7/1/2019
1305,Lahaina/Kā‘anapali/Kapalua,0.822232569,0.819883734,0.002348835,361.145961,345.6441906,0.044848925,296.95,283.39,0.047849254,1,7,2019,MTD,7/1/2019
1306,Other Maui County,0.822646996,0.798633749,0.024013247,532.4218927,482.5762268,0.103290762,438,385.4,0.136481578,1,7,2019,MTD,7/1/2019
1307,Maui County Luxury,0.879637161,0.842792066,0.036845096,719.8101835,681.8871776,0.055614781,633.17,574.69,0.101759209,1,7,2019,MTD,7/1/2019
1308,Maui County Upper Upscale & Upscale,0.818805765,0.816850303,0.001955462,344.5791823,316.9897179,0.087035834,282.14,258.93,0.089638126,1,7,2019,MTD,7/1/2019
1309,Island of Hawai‘i,0.836103117,0.766162533,0.069940584,266.2224505,244.0448014,0.090875319,222.59,186.98,0.190448176,1,7,2019,MTD,7/1/2019
1310,Kohala Coast,0.862731183,0.735215456,0.127515727,375.9986789,339.5226733,0.107433195,324.39,249.62,0.299535294,1,7,2019,MTD,7/1/2019
1311,Kaua‘i,0.77470217,0.796841472,-0.022139302,301.27803,310.7417835,-0.030455362,233.4,247.61,-0.057388635,1,7,2019,MTD,7/1/2019
1312,State of Hawai‘i,0.812909117,0.82567122,-0.012762103,283.7790992,279.7996246,0.014222587,230.69,231.02,-0.001428448,1,7,2019,YTD,7/1/2019
1313,Luxury Class,0.774772681,0.771573253,0.003199428,568.6939142,566.8755638,0.003207671,440.61,437.39,0.007361851,1,7,2019,YTD,7/1/2019
1314,Upper Upscale Class,0.834021513,0.857840694,-0.023819181,284.4941735,277.3486925,0.025763529,237.27,237.92,-0.002732011,1,7,2019,YTD,7/1/2019
1315,Upscale Class,0.770574275,0.78558328,-0.015009005,210.4437558,208.1090989,0.011218428,162.16,163.49,-0.008135054,1,7,2019,YTD,7/1/2019
1316,Upper Midscale Class,0.851983768,0.840903686,0.011080081,161.7517555,159.9798316,0.011075921,137.81,134.53,0.024381179,1,7,2019,YTD,7/1/2019
1317,Midscale & Economy Class,0.823197498,0.852490201,-0.029292703,177.3402239,179.747968,-0.013395112,145.99,153.23,-0.047249233,1,7,2019,YTD,7/1/2019
1318,O‘ahu ,0.839518291,0.849509224,-0.009990933,237.451099,235.2313284,0.009436543,199.34,199.83,-0.002452084,1,7,2019,YTD,7/1/2019
1319,Waikīkī ,0.841358638,0.854897662,-0.013539024,232.1701284,230.3099644,0.008076784,195.34,196.89,-0.007872416,1,7,2019,YTD,7/1/2019
1320,Other O‘ahu ,0.82839288,0.81650145,0.01189143,269.8757191,266.7956173,0.011544799,223.56,217.84,0.026257804,1,7,2019,YTD,7/1/2019
1321,O‘ahu Luxury,0.727716445,0.710570919,0.017145526,490.9255117,493.0373133,-0.004283249,357.25,350.34,0.019723697,1,7,2019,YTD,7/1/2019
1322,O‘ahu Upper Upscale ,0.852162697,0.885294914,-0.033132217,261.3553051,258.3786391,0.011520558,222.72,228.74,-0.02631809,1,7,2019,YTD,7/1/2019
1323,O‘ahu Upscale,0.829174089,0.817240894,0.011933194,191.8504085,193.1414951,-0.006684667,159.08,157.84,0.007856057,1,7,2019,YTD,7/1/2019
1324,O‘ahu Upper Midscale,0.857135456,0.844160851,0.012974606,157.0646205,154.7453267,0.014987812,134.63,130.63,0.030620837,1,7,2019,YTD,7/1/2019
1325,O‘ahu Midscale & Economy,0.874715661,0.892359912,-0.017644251,137.3929449,140.5091452,-0.022177918,120.18,125.38,-0.041473919,1,7,2019,YTD,7/1/2019
1326,Maui County,0.791217507,0.789426976,0.001790531,406.9965076,399.443584,0.018908611,322.02,315.33,0.021215869,1,7,2019,YTD,7/1/2019
1327,Wailea,0.89961903,0.887609432,0.012009597,625.77438,608.8858211,0.027736824,562.96,540.45,0.041650476,1,7,2019,YTD,7/1/2019
1328,Lahaina/Kā‘anapali/Kapalua,0.783867211,0.785223015,-0.001355804,339.8264898,333.9892173,0.017477428,266.38,262.26,0.015709601,1,7,2019,YTD,7/1/2019
1329,Other Maui County,0.800599346,0.79474678,0.005852566,490.9397766,481.2787224,0.02007372,393.05,382.49,0.027608565,1,7,2019,YTD,7/1/2019
1330,Maui County Luxury,0.828598225,0.807023295,0.021574931,670.1440806,672.0681867,-0.002862963,555.28,542.37,0.023802939,1,7,2019,YTD,7/1/2019
1331,Maui County Upper Upscale & Upscale,0.789396478,0.793302228,-0.003905749,324.2477509,312.5555137,0.037408514,255.96,247.95,0.0323049,1,7,2019,YTD,7/1/2019
1332,Island of Hawai‘i,0.779718523,0.795268462,-0.015549939,267.1944771,264.9227106,0.008575205,208.34,210.68,-0.011106892,1,7,2019,YTD,7/1/2019
1333,Kohala Coast,0.788328616,0.746156952,0.042171664,376.7162235,379.4510622,-0.007207355,296.98,283.13,0.048917458,1,7,2019,YTD,7/1/2019
1334,Kaua‘i,0.742080657,0.812066627,-0.06998597,290.9747845,293.4383155,-0.008395397,215.93,238.29,-0.093835243,1,7,2019,YTD,7/1/2019
1335,State of Hawai‘i,0.843039559,0.787774656,0.055264902,289.7517743,280.1270969,0.034358252,244.27,220.68,0.106896864,1,8,2019,MTD,8/1/2019
1336,Luxury Class,0.818853681,0.729873673,0.088980008,572.9861936,568.9246871,0.007138918,469.19,415.24,0.129924863,1,8,2019,MTD,8/1/2019
1337,Upper Upscale Class,0.871530725,0.815618437,0.055912288,294.5291153,283.2479858,0.039827748,256.69,231.02,0.111115921,1,8,2019,MTD,8/1/2019
1338,Upscale Class,0.7786253,0.753986581,0.024638719,205.4149879,200.830192,0.022829216,159.94,151.42,0.056267336,1,8,2019,MTD,8/1/2019
1339,Upper Midscale Class,0.895198474,0.831741341,0.063457133,167.29569,162.5208998,0.029379546,149.76,135.18,0.107856192,1,8,2019,MTD,8/1/2019
1340,Midscale & Economy Class,0.82547026,0.778470327,0.046999933,176.3669154,171.823739,0.026440912,145.59,133.76,0.088441986,1,8,2019,MTD,8/1/2019
1341,O‘ahu ,0.888480537,0.846361429,0.042119107,255.1933851,251.5256805,0.01458183,226.73,212.88,0.065060128,1,8,2019,MTD,8/1/2019
1342,Waikīkī ,0.890581892,0.847211301,0.043370591,249.2030729,247.0439534,0.008739819,221.94,209.3,0.060391782,1,8,2019,MTD,8/1/2019
1343,Other O‘ahu ,0.875776909,0.841155397,0.034621512,292.0196801,279.1768981,0.046002309,255.74,234.83,0.089043138,1,8,2019,MTD,8/1/2019
1344,O‘ahu Luxury,0.835901675,0.7496088,0.086292875,530.7982824,538.9312211,-0.015090866,443.7,403.99,0.098294512,1,8,2019,MTD,8/1/2019
1345,O‘ahu Upper Upscale ,0.899315807,0.870885666,0.028430141,278.7832292,276.8956182,0.006817049,250.71,241.14,0.039686489,1,8,2019,MTD,8/1/2019
1346,O‘ahu Upscale,0.860096124,0.835875072,0.024221051,203.4146353,201.1798468,0.011108412,174.96,168.16,0.040437678,1,8,2019,MTD,8/1/2019
1347,O‘ahu Upper Midscale,0.902727018,0.840450204,0.062276815,164.0733018,159.2627568,0.030205084,148.11,133.85,0.106537168,1,8,2019,MTD,8/1/2019
1348,O‘ahu Midscale & Economy,0.90397236,0.854908157,0.049064204,146.862312,147.9890461,-0.007613632,132.76,126.52,0.049320266,1,8,2019,MTD,8/1/2019
1349,Maui County,0.786118053,0.721422377,0.064695676,389.2281444,376.2395402,0.034522167,305.98,271.43,0.127288804,1,8,2019,MTD,8/1/2019
1350,Wailea,0.892360396,0.852839121,0.039521275,607.7905854,581.9770882,0.044354834,542.37,496.33,0.092760865,1,8,2019,MTD,8/1/2019
1351,Lahaina/Kā‘anapali/Kapalua,0.768772747,0.714757465,0.054015282,323.5373351,309.6345057,0.044900775,248.73,221.31,0.123898604,1,8,2019,MTD,8/1/2019
1352,Other Maui County,0.808505672,0.729923091,0.078582581,469.8486401,459.4254171,0.022687519,379.88,335.35,0.132786641,1,8,2019,MTD,8/1/2019
1353,Maui County Luxury,0.84412722,0.764968153,0.079159067,644.046324,647.0570698,-0.004652983,543.66,494.98,0.098347408,1,8,2019,MTD,8/1/2019
1354,Maui County Upper Upscale & Upscale,0.777772862,0.720863039,0.056909823,303.2144697,285.4901231,0.062083922,235.83,205.8,0.145918367,1,8,2019,MTD,8/1/2019
1355,Island of Hawai‘i,0.809394665,0.691147862,0.118246803,280.9029169,242.6234145,0.157773323,227.36,167.69,0.355835172,1,8,2019,MTD,8/1/2019
1356,Kohala Coast,0.843311828,0.633420552,0.209891276,405.9631127,349.748369,0.160729109,342.35,221.54,0.54531913,1,8,2019,MTD,8/1/2019
1357,Kaua‘i,0.7444571,0.725894975,0.018562125,286.4019685,293.0701971,-0.022753008,213.21,212.74,0.00220927,1,8,2019,MTD,8/1/2019
1358,State of Hawai‘i,0.816774476,0.82082853,-0.004054054,284.742025,279.8397862,0.01751802,232.57,229.7,0.012494558,1,8,2019,YTD,8/1/2019
1359,Luxury Class,0.779393824,0.766234951,0.013158872,570.8081633,567.1254402,0.006493666,444.88,434.55,0.023771718,1,8,2019,YTD,8/1/2019
1360,Upper Upscale Class,0.838809602,0.852454612,-0.01364501,285.8816842,278.068717,0.028097254,239.8,237.04,0.011643604,1,8,2019,YTD,8/1/2019
1361,Upscale Class,0.772337172,0.781531451,-0.009194279,209.7735823,207.2085803,0.012378841,162.02,161.94,0.00049401,1,8,2019,YTD,8/1/2019
1362,Upper Midscale Class,0.857548656,0.839734828,0.017813828,162.4922709,160.300915,0.013670265,139.35,134.61,0.035212837,1,8,2019,YTD,8/1/2019
1363,Midscale & Economy Class,0.823487438,0.843047336,-0.019559898,177.215758,178.8144933,-0.008940748,145.93,150.75,-0.031973466,1,8,2019,YTD,8/1/2019
1364,O‘ahu ,0.845779799,0.849107653,-0.003327854,239.8730766,237.3033087,0.010829044,202.88,201.5,0.006848635,1,8,2019,YTD,8/1/2019
1365,Waikīkī ,0.847655974,0.853917097,-0.006261123,234.5046989,232.4279887,0.008934855,198.78,198.47,0.001561949,1,8,2019,YTD,8/1/2019
1366,Other O‘ahu ,0.834437756,0.819646604,0.014791152,272.8406206,268.4165709,0.016482029,227.67,220.01,0.034816599,1,8,2019,YTD,8/1/2019
1367,O‘ahu Luxury,0.741517853,0.71555106,0.025966792,496.7018591,499.1707587,-0.004946002,368.31,357.18,0.031160759,1,8,2019,YTD,8/1/2019
1368,O‘ahu Upper Upscale ,0.85818364,0.883456697,-0.025273057,263.7746189,260.7072742,0.011765474,226.37,230.32,-0.017150052,1,8,2019,YTD,8/1/2019
1369,O‘ahu Upscale,0.833119407,0.819618094,0.013501313,193.3670891,194.1873038,-0.004223833,161.1,159.16,0.012188992,1,8,2019,YTD,8/1/2019
1370,O‘ahu Upper Midscale,0.86300697,0.843687476,0.019319494,158.0025278,155.3194131,0.017274819,136.36,131.04,0.040598291,1,8,2019,YTD,8/1/2019
1371,O‘ahu Midscale & Economy,0.878447997,0.887582116,-0.009134119,138.6360718,141.4282439,-0.019742677,121.78,125.53,-0.029873337,1,8,2019,YTD,8/1/2019
1372,Maui County,0.790851711,0.780718047,0.010133664,405.4737031,396.697679,0.022122701,320.67,309.71,0.035387944,1,8,2019,YTD,8/1/2019
1373,Wailea,0.898693031,0.883173714,0.015519318,623.4963173,605.5709271,0.02960081,560.33,534.82,0.047698291,1,8,2019,YTD,8/1/2019
1374,Lahaina/Kā‘anapali/Kapalua,0.781552135,0.776171569,0.005380566,339.0398476,331.108338,0.023954424,264.98,257,0.031050584,1,8,2019,YTD,8/1/2019
1375,Other Maui County,0.802753658,0.786477091,0.016276567,488.2526686,478.6913224,0.019973929,391.95,376.48,0.04109116,1,8,2019,YTD,8/1/2019
1376,Maui County Luxury,0.828917217,0.80165376,0.027263457,670.4403482,669.020943,0.002121615,555.74,536.32,0.036209726,1,8,2019,YTD,8/1/2019
1377,Maui County Upper Upscale & Upscale,0.789015693,0.784007773,0.00500792,321.540706,309.3625277,0.039365396,253.7,242.54,0.046013029,1,8,2019,YTD,8/1/2019
1378,Island of Hawai‘i,0.783007184,0.781987004,0.00102018,268.9936855,262.4086735,0.02509449,210.62,205.2,0.026413255,1,8,2019,YTD,8/1/2019
1379,Kohala Coast,0.794278464,0.731774942,0.062503521,380.8063931,376.1711224,0.01232224,302.47,275.27,0.098812075,1,8,2019,YTD,8/1/2019
1380,Kaua‘i,0.742451093,0.800965267,-0.058514174,290.3562801,293.3953362,-0.010358229,215.58,235,-0.082638298,1,8,2019,YTD,8/1/2019
1381,State of Hawai‘i,0.781840796,0.772857099,0.008983697,247.1689219,239.5165328,0.031949314,193.25,185.11,0.043973853,30,9,2019,MTD,9/30/2019
1382,Luxury Class,0.721395539,0.683319476,0.038076063,456.1062932,438.7997538,0.039440632,329.03,299.84,0.097351921,30,9,2019,MTD,9/30/2019
1383,Upper Upscale Class,0.798681129,0.800026408,-0.00134528,253.0241084,246.6999639,0.025634964,202.09,197.37,0.023914475,30,9,2019,MTD,9/30/2019
1384,Upscale Class,0.737615567,0.742434323,-0.004818755,190.0370453,187.2155349,0.01507092,140.17,139,0.008417266,30,9,2019,MTD,9/30/2019
1385,Upper Midscale Class,0.855171323,0.834381352,0.02078997,157.1050925,148.8604025,0.05538538,134.35,124.21,0.081635939,30,9,2019,MTD,9/30/2019
1386,Midscale & Economy Class,0.798001837,0.781866912,0.016134926,164.3904255,162.0614374,0.01437102,131.18,126.71,0.035277405,30,9,2019,MTD,9/30/2019
1387,O‘ahu ,0.841283881,0.841477829,-0.000193948,226.5075042,221.1753971,0.024108048,190.56,186.11,0.023910591,30,9,2019,MTD,9/30/2019
1388,Waikīkī ,0.848916986,0.847372021,0.001544965,224.4081344,219.2868046,0.023354482,190.5,185.82,0.025185664,30,9,2019,MTD,9/30/2019
1389,Other O‘ahu ,0.795092356,0.805518201,-0.010425844,240.0718118,233.2961033,0.029043385,190.88,187.92,0.015751384,30,9,2019,MTD,9/30/2019
1390,O‘ahu Luxury,0.742069046,0.708875314,0.033193732,449.8543026,444.7743985,0.011421305,333.82,315.29,0.05877129,30,9,2019,MTD,9/30/2019
1391,O‘ahu Upper Upscale ,0.852865927,0.872327844,-0.019461917,246.6912167,243.324439,0.013836578,210.39,212.26,-0.00880995,30,9,2019,MTD,9/30/2019
1392,O‘ahu Upscale,0.821499313,0.822484886,-0.000985572,188.9865849,186.318389,0.014320626,155.25,153.24,0.01311668,30,9,2019,MTD,9/30/2019
1393,O‘ahu Upper Midscale,0.863222543,0.843242201,0.019980343,154.6030719,146.1964625,0.05750214,133.46,123.28,0.082576249,30,9,2019,MTD,9/30/2019
1394,O‘ahu Midscale & Economy,0.8728,0.84870153,0.02409847,137.5405846,135.2041684,0.017280652,120.05,114.75,0.046187364,30,9,2019,MTD,9/30/2019
1395,Maui County,0.727042038,0.709930304,0.017111734,318.6206485,303.6115286,0.049435277,231.65,215.54,0.074742507,30,9,2019,MTD,9/30/2019
1396,Wailea,0.824187177,0.848024916,-0.023837739,460.6256083,428.6422774,0.074615437,379.64,363.5,0.044401651,30,9,2019,MTD,9/30/2019
1397,Lahaina/Kā‘anapali/Kapalua,0.696056996,0.702748563,-0.006691567,276.2084018,265.3821031,0.040795135,192.26,186.5,0.030884718,30,9,2019,MTD,9/30/2019
1398,Other Maui County,0.767034491,0.719090204,0.047944287,368.2967071,351.2628896,0.048493075,282.5,252.59,0.118413239,30,9,2019,MTD,9/30/2019
1399,Maui County Luxury,0.776766709,0.740414013,0.036352696,485.9478338,464.8038449,0.045490133,377.47,344.15,0.096818248,30,9,2019,MTD,9/30/2019
1400,Maui County Upper Upscale & Upscale,0.711702614,0.711017509,0.000685105,262.8064253,249.4785058,0.053423117,187.04,177.38,0.054459353,30,9,2019,MTD,9/30/2019
1401,Island of Hawai‘i,0.675333437,0.606915897,0.06841754,221.9747805,204.3237103,0.086387772,149.91,124.01,0.208854125,30,9,2019,MTD,9/30/2019
1402,Kohala Coast,0.652311111,0.511353886,0.140957225,309.106408,277.7569703,0.11286643,201.63,142.03,0.419629656,30,9,2019,MTD,9/30/2019
1403,Kaua‘i,0.686386853,0.731627326,-0.045240472,240.7315687,250.7294363,-0.039875125,165.23,183.44,-0.099269516,30,9,2019,MTD,9/30/2019
1404,State of Hawai‘i,0.812720277,0.815362035,-0.002641757,280.8113275,275.6635885,0.01867399,228.22,224.77,0.015349023,30,9,2019,YTD,9/30/2019
